temp_min_C,temp_mean_C,temp_max_C,daylight_duration_sec,wind_speed_kph,wind_gusts_kph,radiation_MJm2,precip_sum,year,month,state
-1.6,4.58,10.55,43700.113,16.595179,36.719997,13.91,0.0,2001,3,DISTRICTOFCOLUMBIA
5.2,6.75,8.85,43854.15,34.458603,78.84,2.24,18.1,2001,3,DISTRICTOFCOLUMBIA
4.3,7.38,12.1,44008.33,33.66337,72.36,14.85,1.4,2001,3,DISTRICTOFCOLUMBIA
4.0,8.67,13.55,44162.56,29.949316,64.439995,20.46,0.2,2001,3,DISTRICTOFCOLUMBIA
1.35,7.5,15.45,44316.734,22.288042,55.44,10.82,0.1,2001,3,DISTRICTOFCOLUMBIA
-1.6,4.15,9.7,44470.754,19.602652,42.839996,19.18,0.0,2001,3,DISTRICTOFCOLUMBIA
-0.2,1.99,5.55,44624.535,21.9718,55.44,23.6,0.0,2001,3,DISTRICTOFCOLUMBIA
-4.45,-0.16,4.8,44777.97,15.077082,36.36,20.85,0.0,2001,3,DISTRICTOFCOLUMBIA
-2.85,2.36,9.35,44930.957,8.557102,24.48,23.54,0.0,2001,3,DISTRICTOFCOLUMBIA
0.8,3.39,5.95,45083.4,18.532135,33.48,4.56,6.6000004,2001,3,DISTRICTOFCOLUMBIA
4.4,8.25,12.85,45235.195,25.744402,66.24,12.61,26.5,2001,3,DISTRICTOFCOLUMBIA
3.45,6.52,9.9,45386.246,12.904882,28.08,7.56,0.8,2001,3,DISTRICTOFCOLUMBIA
3.45,7.13,10.8,45536.44,9.605998,27.359999,11.4,1.4000001,2001,4,DISTRICTOFCOLUMBIA
3.8,7.71,12.6,45685.676,21.479664,47.519997,15.31,0.0,2001,4,DISTRICTOFCOLUMBIA
0.95,8.14,15.6,45834.043,11.901798,29.16,21.06,0.0,2001,4,DISTRICTOFCOLUMBIA
6.2,9.66,14.6,45982.574,13.479583,29.16,21.95,0.0,2001,4,DISTRICTOFCOLUMBIA
2.6,9.52,17.0,46131.375,9.007196,22.319998,24.26,0.0,2001,4,DISTRICTOFCOLUMBIA
7.55,12.85,20.8,46280.35,13.896187,37.44,12.81,1.9000001,2001,4,DISTRICTOFCOLUMBIA
11.55,15.86,18.6,46429.406,19.592731,41.760002,6.55,0.0,2001,4,DISTRICTOFCOLUMBIA
8.4,13.33,22.75,46578.445,17.595861,38.519997,18.24,0.4,2001,4,DISTRICTOFCOLUMBIA
10.9,19.57,29.45,46727.375,14.869351,36.719997,21.57,0.3,2001,4,DISTRICTOFCOLUMBIA
12.65,17.5,23.65,46876.098,14.587776,31.319998,15.17,0.2,2001,4,DISTRICTOFCOLUMBIA
9.55,11.51,15.7,47024.516,11.841756,28.44,2.55,11.899999,2001,4,DISTRICTOFCOLUMBIA
11.15,16.22,26.5,47172.523,17.58481,39.6,16.73,0.0,2001,4,DISTRICTOFCOLUMBIA
15.6,19.78,23.65,47320.023,20.26899,55.079998,15.7,2.3,2001,4,DISTRICTOFCOLUMBIA
6.9,14.45,20.7,47466.914,12.413476,29.16,26.13,0.0,2001,4,DISTRICTOFCOLUMBIA
10.15,14.8,20.55,47613.086,15.990646,35.64,20.07,2.2,2001,4,DISTRICTOFCOLUMBIA
8.4,9.99,12.2,47758.438,17.057314,40.32,8.08,6.3999987,2001,4,DISTRICTOFCOLUMBIA
2.85,7.42,11.3,47902.848,22.476227,52.199997,25.03,3.1,2001,4,DISTRICTOFCOLUMBIA
2.8,5.85,9.1,48046.22,27.459293,60.120003,19.96,2.2,2001,4,DISTRICTOFCOLUMBIA
-0.05,6.98,14.5,48188.43,15.546833,36.36,19.78,0.0,2001,4,DISTRICTOFCOLUMBIA
4.1,11.01,19.5,48329.37,14.618837,31.68,16.83,0.0,2001,4,DISTRICTOFCOLUMBIA
11.55,15.99,21.9,48468.914,13.849476,28.8,13.18,0.1,2001,4,DISTRICTOFCOLUMBIA
14.65,20.49,28.75,48606.95,15.273505,29.519999,22.74,0.0,2001,4,DISTRICTOFCOLUMBIA
15.55,21.92,29.55,48743.53,14.404499,31.319998,24.7,0.0,2001,4,DISTRICTOFCOLUMBIA
17.45,21.46,27.0,48879.668,23.241617,48.96,20.54,0.8,2001,4,DISTRICTOFCOLUMBIA
9.1,12.14,18.15,49015.44,18.720001,42.839996,15.58,0.0,2001,4,DISTRICTOFCOLUMBIA
4.0,10.7,17.4,49150.75,14.186923,33.48,27.93,0.0,2001,4,DISTRICTOFCOLUMBIA
5.15,14.62,24.1,49285.492,19.486609,42.12,25.43,0.0,2001,4,DISTRICTOFCOLUMBIA
10.95,15.13,19.35,49419.55,17.163355,41.039997,28.32,0.0,2001,4,DISTRICTOFCOLUMBIA
4.65,11.63,18.05,49552.832,11.983188,22.319998,28.49,0.0,2001,4,DISTRICTOFCOLUMBIA
5.75,14.03,23.55,49685.21,9.793058,27.0,27.62,0.0,2001,4,DISTRICTOFCOLUMBIA
9.75,18.13,26.8,49816.59,10.163227,21.24,27.07,0.0,2001,5,DISTRICTOFCOLUMBIA
12.15,20.43,28.8,49946.832,10.195057,18.359999,25.98,0.0,2001,5,DISTRICTOFCOLUMBIA
13.5,22.13,31.0,50075.836,9.686609,18.0,25.61,0.0,2001,5,DISTRICTOFCOLUMBIA
15.25,23.32,31.15,50203.477,9.114471,17.28,24.03,0.1,2001,5,DISTRICTOFCOLUMBIA
17.35,23.28,28.65,50329.625,16.923828,33.839996,23.06,1.3,2001,5,DISTRICTOFCOLUMBIA
14.7,17.73,22.05,50454.164,17.698677,41.399998,19.88,0.0,2001,5,DISTRICTOFCOLUMBIA
6.05,12.47,18.3,50576.957,17.25373,36.0,28.85,0.0,2001,5,DISTRICTOFCOLUMBIA
7.85,14.5,21.5,50697.88,10.086427,29.88,27.95,0.0,2001,5,DISTRICTOFCOLUMBIA
12.35,16.95,22.75,50816.8,10.009036,23.4,18.14,0.8000001,2001,5,DISTRICTOFCOLUMBIA
10.9,19.65,27.5,50933.582,9.686609,25.199999,24.59,0.0,2001,5,DISTRICTOFCOLUMBIA
13.35,21.7,30.5,51048.08,14.440443,32.039997,24.96,0.0,2001,5,DISTRICTOFCOLUMBIA
15.45,22.08,28.7,51160.164,21.142147,41.760002,21.22,6.9,2001,5,DISTRICTOFCOLUMBIA
13.0,17.38,21.4,51269.85,20.018072,42.12,28.26,0.0,2001,5,DISTRICTOFCOLUMBIA
7.5,14.71,20.55,51378.04,16.418526,40.32,27.73,0.0,2001,5,DISTRICTOFCOLUMBIA
8.0,15.54,22.35,51484.78,14.113652,34.56,28.44,0.0,2001,5,DISTRICTOFCOLUMBIA
8.75,15.61,21.3,51589.984,13.75558,34.2,26.93,0.0,2001,5,DISTRICTOFCOLUMBIA
11.65,14.49,17.25,51693.543,15.876775,34.2,9.13,0.0,2001,5,DISTRICTOFCOLUMBIA
13.8,16.58,20.55,51795.348,10.086427,24.48,9.85,3.1000001,2001,5,DISTRICTOFCOLUMBIA
15.15,17.93,22.7,51895.29,6.87779,21.24,10.45,33.2,2001,5,DISTRICTOFCOLUMBIA
15.6,17.63,20.4,51993.27,15.328561,31.68,8.11,3.0,2001,5,DISTRICTOFCOLUMBIA
13.55,15.14,17.7,52089.17,16.09969,39.96,3.95,11.399999,2001,5,DISTRICTOFCOLUMBIA
16.2,20.18,26.6,52182.883,12.9249525,34.56,17.24,8.800001,2001,5,DISTRICTOFCOLUMBIA
14.05,18.84,22.9,52274.29,18.584509,42.12,29.46,10.499999,2001,5,DISTRICTOFCOLUMBIA
10.65,18.31,24.85,52363.28,12.24,26.64,27.43,0.0,2001,5,DISTRICTOFCOLUMBIA
14.75,18.75,23.65,52449.74,18.864824,47.88,21.69,2.7,2001,5,DISTRICTOFCOLUMBIA
15.5,16.93,18.5,52533.543,18.391737,42.48,4.72,29.500002,2001,5,DISTRICTOFCOLUMBIA
15.15,18.37,23.5,52614.58,14.345898,48.6,22.4,10.5,2001,5,DISTRICTOFCOLUMBIA
14.8,19.08,23.15,52692.73,13.797912,35.64,24.31,0.7,2001,5,DISTRICTOFCOLUMBIA
12.5,18.28,22.95,52767.87,13.397612,31.319998,21.88,0.0,2001,5,DISTRICTOFCOLUMBIA
14.4,17.05,20.3,52839.887,25.364037,54.36,27.93,0.0,2001,5,DISTRICTOFCOLUMBIA
7.95,14.4,20.65,52908.66,12.261157,29.16,30.2,0.0,2001,5,DISTRICTOFCOLUMBIA
10.5,15.12,19.6,52974.062,14.982228,38.88,9.68,12.2,2001,6,DISTRICTOFCOLUMBIA
17.5,19.88,22.65,53036.08,13.797913,48.96,14.64,19.3,2001,6,DISTRICTOFCOLUMBIA
14.85,18.55,21.05,53095.234,19.083395,43.199997,21.27,0.0,2001,6,DISTRICTOFCOLUMBIA
11.6,17.49,23.45,53151.586,15.03835,36.36,23.4,0.0,2001,6,DISTRICTOFCOLUMBIA
16.25,20.54,26.3,53205.08,10.028439,23.759998,25.38,18.0,2001,6,DISTRICTOFCOLUMBIA
18.2,21.91,26.65,53255.66,9.957108,19.44,21.25,0.3,2001,6,DISTRICTOFCOLUMBIA
16.55,19.6,23.35,53303.28,13.830749,37.079998,18.45,26.2,2001,6,DISTRICTOFCOLUMBIA
14.75,19.98,24.7,53347.895,6.989936,25.199999,22.47,0.5,2001,6,DISTRICTOFCOLUMBIA
13.75,20.11,25.55,53389.445,9.931042,25.199999,24.15,0.0,2001,6,DISTRICTOFCOLUMBIA
13.9,20.8,26.65,53427.89,9.659814,23.039999,26.04,0.0,2001,6,DISTRICTOFCOLUMBIA
15.35,22.03,27.9,53463.176,16.78156,39.239998,25.22,0.0,2001,6,DISTRICTOFCOLUMBIA
18.7,24.64,30.3,53495.266,10.464798,30.239998,24.0,0.0,2001,6,DISTRICTOFCOLUMBIA
21.5,26.33,31.7,53524.098,8.714677,19.8,26.78,0.8,2001,6,DISTRICTOFCOLUMBIA
20.2,25.2,29.3,53549.645,14.417988,32.760002,23.7,0.1,2001,6,DISTRICTOFCOLUMBIA
22.1,24.29,28.1,53571.863,15.4800005,37.079998,17.2,5.9999995,2001,6,DISTRICTOFCOLUMBIA
22.35,23.29,24.8,53590.7,14.48972,27.72,8.41,27.799997,2001,6,DISTRICTOFCOLUMBIA
19.95,23.91,29.5,53606.117,20.172853,45.36,28.5,9.2,2001,6,DISTRICTOFCOLUMBIA
17.4,23.47,28.35,53618.086,13.783817,25.56,29.56,0.0,2001,6,DISTRICTOFCOLUMBIA
17.85,23.91,29.6,53626.562,12.287555,27.0,29.21,0.0,2001,6,DISTRICTOFCOLUMBIA
18.65,24.77,31.5,53631.508,11.631956,21.599998,28.01,0.0,2001,6,DISTRICTOFCOLUMBIA
19.95,25.34,30.45,53632.89,11.27553,23.039999,26.49,1.1,2001,6,DISTRICTOFCOLUMBIA
21.1,24.86,29.4,53630.676,14.654254,37.079998,21.21,1.4000001,2001,6,DISTRICTOFCOLUMBIA
20.85,21.94,25.4,53624.805,14.88242,36.0,10.98,14.0,2001,6,DISTRICTOFCOLUMBIA
16.75,21.01,25.6,53615.312,9.9571085,23.4,23.28,0.0,2001,6,DISTRICTOFCOLUMBIA
15.6,22.16,27.8,53602.258,7.9526596,20.16,27.36,0.0,2001,6,DISTRICTOFCOLUMBIA
