temp_min_C,temp_mean_C,temp_max_C,daylight_duration_sec,wind_speed_kph,wind_gusts_kph,radiation_MJm2,precip_sum,year,month,state
-11.26,-9.73,-7.26,62465.914,4.6102495,16.919998,28.53,0.0,2001,5,ALASKA
-12.21,-10.16,-7.16,62774.438,4.5820518,17.28,28.36,0.0,2001,5,ALASKA
-10.76,-9.5,-8.26,63081.42,3.7585104,23.4,25.8,0.0,2001,5,ALASKA
-12.46,-10.33,-8.21,63386.574,3.563818,24.119999,26.71,0.0,2001,5,ALASKA
-12.26,-10.24,-7.91,63689.605,3.5455887,13.679999,25.12,0.1,2001,5,ALASKA
-12.61,-10.37,-8.26,63990.17,3.8268526,15.119999,24.82,3.3000002,2001,5,ALASKA
-13.61,-10.09,-8.01,64287.94,4.1046314,17.64,28.43,0.0,2001,5,ALASKA
-13.06,-10.24,-7.91,64582.53,4.6938252,23.039999,27.25,0.0,2001,5,ALASKA
-14.81,-11.29,-8.46,64873.56,4.452954,30.960001,26.65,0.0,2001,5,ALASKA
-13.61,-10.82,-8.76,65160.64,5.0142193,31.319998,22.84,3.3,2001,5,ALASKA
-11.56,-9.94,-8.41,65443.312,3.9763298,18.0,21.91,0.4,2001,5,ALASKA
-11.51,-10.56,-9.06,65721.16,4.896529,28.08,20.27,7.1,2001,5,ALASKA
-12.31,-11.05,-9.71,65993.695,7.2,32.760002,23.54,1.3000002,2001,5,ALASKA
-12.16,-11.37,-10.21,66260.41,6.696387,42.839996,22.17,6.4000006,2001,5,ALASKA
-11.91,-10.04,-6.36,66520.805,6.3690495,38.519997,28.22,0.0,2001,5,ALASKA
-7.91,-6.93,-6.06,66774.32,5.0911684,37.079998,31.08,0.0,2001,5,ALASKA
-8.61,-7.46,-6.16,67020.42,4.5820518,22.68,31.03,0.0,2001,5,ALASKA
-7.96,-7.12,-6.36,67258.48,4.1046314,19.08,29.66,0.0,2001,5,ALASKA
-7.86,-6.98,-5.91,67487.92,5.1919937,27.0,26.9,0.2,2001,5,ALASKA
-8.71,-7.13,-5.61,67708.09,5.1165614,27.72,28.94,0.0,2001,6,ALASKA
