temp_min_C,temp_mean_C,temp_max_C,daylight_duration_sec,wind_speed_kph,wind_gusts_kph,radiation_MJm2,precip_sum,year,month,state
15.86,19.84,23.71,44842.227,20.326454,39.6,25.89,0.0,2001,4,FLORIDA
13.46,17.91,23.66,44939.598,13.237039,29.519999,26.55,0.0,2001,4,FLORIDA
14.06,19.57,27.26,45036.367,14.57889,34.2,26.2,0.0,2001,4,FLORIDA
15.06,21.11,27.81,45133.234,10.137692,20.519999,22.0,0.0,2001,4,FLORIDA
17.36,21.58,26.06,45230.246,16.981165,34.92,22.35,0.9,2001,4,FLORIDA
18.21,21.72,26.51,45327.348,14.332341,37.8,21.75,0.0,2001,4,FLORIDA
17.61,22.34,27.96,45424.477,12.864649,28.8,21.19,0.0,2001,4,FLORIDA
18.76,23.18,28.11,45521.566,10.137692,24.119999,20.98,0.0,2001,4,FLORIDA
19.21,23.54,28.11,45618.55,8.942214,19.8,20.11,0.0,2001,4,FLORIDA
20.01,23.81,28.46,45715.367,9.028754,20.880001,20.62,0.1,2001,4,FLORIDA
18.66,23.85,29.16,45811.953,13.746156,30.960001,26.11,0.0,2001,4,FLORIDA
19.96,24.95,30.46,45908.234,10.97262,27.0,22.22,0.0,2001,4,FLORIDA
20.86,25.96,31.51,46004.15,9.904906,24.84,22.76,0.0,2001,4,FLORIDA
20.36,25.49,31.81,46099.633,12.522619,26.64,23.47,0.0,2001,4,FLORIDA
20.86,25.72,31.21,46194.605,17.414476,34.56,23.18,0.0,2001,4,FLORIDA
20.11,24.6,30.36,46289.0,19.513195,44.28,23.23,0.0,2001,4,FLORIDA
16.51,22.7,28.66,46382.754,25.006397,49.32,27.88,0.0,2001,4,FLORIDA
11.71,17.71,23.26,46475.78,21.986542,41.399998,29.0,0.0,2001,4,FLORIDA
9.71,16.81,23.91,46568.016,14.336861,35.64,28.16,0.0,2001,4,FLORIDA
14.06,20.12,26.91,46659.383,18.751125,37.8,26.29,0.0,2001,4,FLORIDA
15.86,21.19,27.56,46749.797,20.240196,43.92,23.69,0.0,2001,4,FLORIDA
17.31,22.37,28.01,46839.184,18.1041,41.039997,19.72,0.0,2001,4,FLORIDA
17.76,22.94,27.96,46927.586,17.654686,38.519997,18.69,0.0,2001,4,FLORIDA
18.51,23.82,29.26,47015.656,14.154915,33.839996,21.47,0.0,2001,4,FLORIDA
19.41,24.14,29.51,47103.44,15.2947035,36.719997,19.68,6.3999996,2001,4,FLORIDA
18.06,20.84,25.36,47190.88,20.240198,43.56,20.28,0.5,2001,4,FLORIDA
14.21,19.37,25.41,47277.9,19.64228,41.039997,27.56,0.0,2001,4,FLORIDA
15.41,20.71,26.51,47364.43,18.25026,35.64,22.69,0.0,2001,4,FLORIDA
18.01,20.85,24.41,47450.402,25.325686,51.12,12.67,0.4,2001,4,FLORIDA
19.91,21.63,25.31,47535.746,25.323128,50.76,13.8,0.2,2001,4,FLORIDA
17.61,20.9,25.66,47620.383,24.967499,50.76,20.42,0.0,2001,5,FLORIDA
17.71,22.13,27.66,47704.246,21.407139,45.0,23.08,0.1,2001,5,FLORIDA
17.86,21.49,24.86,47787.254,22.26477,45.0,18.45,5.2000003,2001,5,FLORIDA
18.46,21.57,26.41,47869.332,22.728518,48.6,22.38,1.2,2001,5,FLORIDA
17.46,22.19,27.56,47950.4,21.794127,45.36,24.91,0.0,2001,5,FLORIDA
17.66,22.74,28.71,48030.375,20.771093,43.199997,26.69,0.0,2001,5,FLORIDA
17.46,22.73,28.86,48109.184,21.413193,48.96,26.23,0.0,2001,5,FLORIDA
19.11,22.12,26.21,48186.74,25.140787,50.399998,19.49,0.1,2001,5,FLORIDA
17.01,21.94,27.86,48262.957,19.652176,41.760002,23.79,0.0,2001,5,FLORIDA
15.56,22.07,27.66,48337.754,17.81909,38.88,19.56,0.0,2001,5,FLORIDA
16.26,22.15,27.26,48411.035,20.037485,40.32,19.22,0.0,2001,5,FLORIDA
14.96,22.36,29.01,48482.727,15.937878,37.44,26.95,0.0,2001,5,FLORIDA
16.16,24.17,31.76,48552.84,13.339445,27.72,26.34,0.0,2001,5,FLORIDA
18.81,26.29,32.06,48621.945,8.435069,22.319998,23.75,0.0,2001,5,FLORIDA
20.36,25.12,29.51,48690.086,16.167967,34.92,20.24,0.2,2001,5,FLORIDA
19.26,25.98,32.61,48757.195,14.404499,28.8,28.03,0.0,2001,5,FLORIDA
19.26,26.24,33.46,48823.21,15.226764,32.039997,27.93,0.0,2001,5,FLORIDA
18.41,26.29,33.51,48888.066,16.563911,37.079998,27.18,0.0,2001,5,FLORIDA
17.26,25.55,32.31,48951.69,16.394829,33.48,27.47,0.0,2001,5,FLORIDA
17.21,26.03,32.96,49014.035,11.841756,27.359999,29.11,0.0,2001,5,FLORIDA
20.26,26.86,33.06,49075.004,12.303366,27.72,24.32,0.0,2001,5,FLORIDA
22.86,27.99,33.51,49134.547,11.384198,29.88,23.58,1.2,2001,5,FLORIDA
21.96,26.0,31.21,49192.59,12.57426,30.239998,20.47,3.2,2001,5,FLORIDA
21.61,25.95,31.61,49249.06,16.954432,33.12,24.92,0.1,2001,5,FLORIDA
21.41,25.82,31.31,49303.887,15.517629,36.0,20.82,2.9999998,2001,5,FLORIDA
21.26,25.93,32.51,49357.004,10.948973,27.359999,24.23,0.7,2001,5,FLORIDA
19.66,25.34,31.51,49408.33,17.595861,37.8,20.94,4.4,2001,5,FLORIDA
20.51,25.62,31.26,49457.797,11.043261,28.08,21.11,3.8,2001,5,FLORIDA
21.61,26.27,32.31,49505.34,15.408671,34.56,24.62,1.5000001,2001,5,FLORIDA
21.56,27.35,34.06,49550.88,18.36353,33.839996,27.04,0.0,2001,5,FLORIDA
19.76,27.35,34.11,49594.34,12.661564,29.16,27.17,0.0,2001,5,FLORIDA
22.36,27.02,32.11,49635.65,13.910169,33.839996,19.04,10.3,2001,6,FLORIDA
22.81,25.99,30.26,49674.8,14.685176,40.68,22.46,9.400001,2001,6,FLORIDA
22.41,26.28,32.26,49712.133,10.009036,23.759998,24.08,4.9,2001,6,FLORIDA
22.76,26.42,32.61,49747.67,12.605142,30.239998,23.83,7.9,2001,6,FLORIDA
23.01,26.65,32.11,49781.4,13.53236,29.88,24.35,4.2,2001,6,FLORIDA
23.21,26.55,31.56,49813.273,12.475961,29.16,21.28,2.4,2001,6,FLORIDA
23.01,26.34,31.06,49843.277,6.696387,22.319998,21.29,20.599998,2001,6,FLORIDA
23.16,25.93,30.56,49871.367,9.885262,20.519999,20.66,17.499998,2001,6,FLORIDA
23.26,26.6,31.26,49897.527,11.165805,23.4,24.1,1.5,2001,6,FLORIDA
22.66,26.95,31.81,49921.72,12.849528,25.199999,25.65,0.8,2001,6,FLORIDA
22.56,27.5,32.51,49943.918,11.212135,30.960001,25.59,0.4,2001,6,FLORIDA
23.51,27.53,31.81,49964.098,16.92383,45.36,23.83,1.3000001,2001,6,FLORIDA
23.56,27.57,31.31,49982.227,11.212135,28.08,22.9,1.5,2001,6,FLORIDA
23.41,27.97,32.31,49998.293,9.255571,17.28,25.35,0.8,2001,6,FLORIDA
23.61,27.45,33.21,50012.25,6.489992,21.24,25.44,3.5000002,2001,6,FLORIDA
22.56,27.24,32.86,50024.09,11.043261,25.199999,26.11,0.5,2001,6,FLORIDA
22.26,27.49,33.11,50033.777,11.212135,18.359999,27.11,0.3,2001,6,FLORIDA
22.66,27.08,32.16,50041.293,8.14587,22.68,24.63,6.2000003,2001,6,FLORIDA
23.31,26.07,31.21,50046.617,13.556282,33.48,23.21,6.8,2001,6,FLORIDA
23.21,26.51,30.91,50049.727,15.124284,34.56,24.27,5.7,2001,6,FLORIDA
22.61,26.68,31.56,50050.598,14.241629,31.319998,23.27,4.6,2001,6,FLORIDA
22.31,25.9,29.61,50049.203,12.758432,22.68,20.7,1.0,2001,6,FLORIDA
23.06,25.22,27.61,50045.516,14.168641,34.92,12.72,4.6999993,2001,6,FLORIDA
22.36,24.75,28.41,50039.555,14.039999,30.960001,16.0,2.5,2001,6,FLORIDA
21.51,25.81,30.96,50031.35,6.924738,18.72,24.62,0.5,2001,6,FLORIDA
22.36,26.2,31.46,50020.934,15.941944,37.44,24.03,4.2,2001,6,FLORIDA
23.81,25.89,28.96,50008.332,22.33161,41.399998,18.24,5.0,2001,6,FLORIDA
23.26,24.99,28.11,49993.582,14.618837,31.68,14.16,1.1,2001,6,FLORIDA
22.91,25.67,30.81,49976.72,13.397612,31.319998,20.76,3.6,2001,6,FLORIDA
23.41,26.29,30.86,49957.766,11.770403,31.68,20.71,4.2,2001,6,FLORIDA
23.56,26.42,31.56,49936.76,9.178235,28.44,21.93,4.5,2001,7,FLORIDA
22.81,26.68,31.71,49913.742,11.043261,25.199999,25.62,0.5,2001,7,FLORIDA
23.71,27.35,31.61,49888.742,12.849528,29.16,23.61,1.1,2001,7,FLORIDA
23.76,26.97,31.91,49861.793,7.4128532,20.16,21.75,5.3,2001,7,FLORIDA
23.46,26.05,30.36,49832.94,9.565437,22.319998,18.42,16.300001,2001,7,FLORIDA
22.91,26.47,31.31,49802.21,7.386582,19.8,23.63,1.8,2001,7,FLORIDA
22.96,26.66,31.36,49769.64,12.224107,28.8,23.77,7.8,2001,7,FLORIDA
24.01,26.6,31.36,49735.273,7.2,24.84,22.99,7.9000006,2001,7,FLORIDA
23.76,25.6,28.21,49699.145,12.57426,26.28,11.82,8.7,2001,7,FLORIDA
24.56,26.14,28.66,49661.29,17.81909,32.760002,15.84,12.099999,2001,7,FLORIDA
23.81,25.47,28.86,49621.742,13.202726,33.48,11.82,9.099999,2001,7,FLORIDA
23.91,25.71,29.51,49580.477,17.287498,38.519997,16.68,7.9999995,2001,7,FLORIDA
24.36,25.87,28.51,49537.098,18.947083,44.639996,16.08,7.7000003,2001,7,FLORIDA
23.81,25.7,29.01,49491.62,14.8257065,29.88,14.79,23.1,2001,7,FLORIDA
23.11,24.65,27.71,49444.117,18.681883,36.36,13.27,3.6000001,2001,7,FLORIDA
22.96,25.41,29.86,49394.664,14.336861,27.72,17.19,1.5,2001,7,FLORIDA
23.21,25.86,30.51,49343.336,11.200571,23.039999,18.91,11.2,2001,7,FLORIDA
22.86,25.72,30.56,49290.21,11.435313,23.759998,20.26,18.8,2001,7,FLORIDA
22.91,25.88,30.71,49235.355,10.195057,26.64,20.97,6.1000004,2001,7,FLORIDA
23.41,26.59,30.91,49178.86,10.853866,24.84,19.18,5.5,2001,7,FLORIDA
23.46,25.45,28.71,49120.78,14.05845,33.839996,14.14,7.0000005,2001,7,FLORIDA
22.81,24.65,27.21,49061.21,15.856356,34.2,14.51,11.5,2001,7,FLORIDA
23.46,24.0,25.06,49000.207,24.18707,59.039997,7.1,13.700001,2001,7,FLORIDA
22.61,25.09,30.96,48937.848,17.313717,45.36,15.72,9.9,2001,7,FLORIDA
23.36,25.98,30.96,48874.203,13.755579,31.319998,19.82,3.9,2001,7,FLORIDA
23.56,26.24,31.06,48809.34,13.608762,32.399998,20.6,8.400001,2001,7,FLORIDA
23.56,26.11,30.76,48743.34,9.290511,25.919998,19.39,2.9,2001,7,FLORIDA
23.06,26.57,30.81,48676.26,8.287822,20.16,23.53,1.4000001,2001,7,FLORIDA
22.51,26.99,31.71,48608.17,6.28713,18.0,24.89,0.5,2001,7,FLORIDA
24.36,27.8,31.46,48539.145,6.725354,17.64,23.93,0.0,2001,7,FLORIDA
24.01,26.67,30.51,48469.234,7.968939,20.880001,14.11,5.2,2001,7,FLORIDA
23.06,25.22,28.71,48398.41,19.562946,37.44,14.71,10.6,2001,8,FLORIDA
22.51,23.34,24.41,48326.086,21.322214,45.36,3.61,21.0,2001,8,FLORIDA
22.91,23.93,26.16,48252.25,16.981165,33.839996,7.67,15.299998,2001,8,FLORIDA
21.86,24.35,29.21,48176.977,13.004922,27.72,15.95,11.099999,2001,8,FLORIDA
23.06,25.7,30.01,48100.35,14.345898,32.760002,19.36,11.799999,2001,8,FLORIDA
23.21,26.13,31.16,48022.465,11.384198,20.880001,16.58,2.1,2001,8,FLORIDA
23.51,26.36,30.76,47943.395,7.9932976,21.24,20.36,2.6,2001,8,FLORIDA
23.61,26.94,31.01,47863.215,7.42159,18.0,22.59,3.0,2001,8,FLORIDA
23.36,26.61,31.01,47782.016,5.5887027,17.64,21.32,8.2,2001,8,FLORIDA
22.91,26.42,31.16,47699.87,6.297428,20.16,22.08,10.3,2001,8,FLORIDA
23.26,26.1,30.81,47616.855,4.32,20.16,22.11,8.4,2001,8,FLORIDA
23.01,26.5,31.56,47533.043,5.506941,17.28,24.0,2.7,2001,8,FLORIDA
24.16,27.21,31.76,47448.508,9.659814,21.96,22.26,3.1000001,2001,8,FLORIDA
24.36,27.45,31.56,47363.33,9.605998,23.039999,23.48,2.5,2001,8,FLORIDA
23.86,26.75,30.41,47277.57,10.446206,27.0,19.2,2.7,2001,8,FLORIDA
24.26,27.1,31.11,47191.305,6.151683,19.44,20.53,2.3,2001,8,FLORIDA
23.86,27.55,32.01,47104.6,11.726277,23.4,21.61,3.0,2001,8,FLORIDA
24.26,27.15,31.61,47017.53,9.885262,20.519999,20.27,8.8,2001,8,FLORIDA
23.96,26.79,31.61,46930.156,9.178235,22.68,21.51,2.6999998,2001,8,FLORIDA
24.26,27.28,32.16,46842.547,7.4128532,20.16,21.06,5.5,2001,8,FLORIDA
23.21,25.99,30.46,46754.652,9.585739,19.8,17.37,11.4,2001,8,FLORIDA
22.66,25.72,30.66,46665.832,10.495713,23.4,21.89,1.3,2001,8,FLORIDA
22.61,26.43,30.16,46576.06,11.631956,22.319998,21.93,0.5,2001,8,FLORIDA
23.21,26.73,31.06,46485.395,8.669949,24.119999,22.51,0.0,2001,8,FLORIDA
22.46,27.14,31.96,46393.926,6.924738,21.599998,23.03,0.1,2001,8,FLORIDA
23.91,27.24,30.96,46301.707,13.363711,30.599998,23.13,0.0,2001,8,FLORIDA
21.41,26.1,30.46,46208.82,13.246826,29.16,22.76,0.0,2001,8,FLORIDA
22.81,26.92,30.86,46115.336,9.220499,23.039999,22.84,0.0,2001,8,FLORIDA
23.26,27.66,32.31,46021.312,7.8954163,20.16,24.72,0.0,2001,8,FLORIDA
23.36,27.38,32.01,45926.824,9.19939,24.48,22.36,4.0,2001,8,FLORIDA
24.51,27.16,32.01,45831.934,9.227524,25.919998,20.98,6.3999996,2001,8,FLORIDA
23.81,27.39,32.31,45736.707,7.289444,20.519999,21.41,0.1,2001,9,FLORIDA
23.41,27.19,31.71,45641.203,7.928178,20.519999,21.18,3.2,2001,9,FLORIDA
24.31,27.24,31.56,45545.492,7.5170207,21.599998,20.67,1.6000001,2001,9,FLORIDA
23.96,26.54,30.91,45449.637,11.753877,23.4,18.79,5.0,2001,9,FLORIDA
24.66,26.69,30.41,45353.69,12.245293,25.919998,16.65,5.7999997,2001,9,FLORIDA
23.96,26.2,29.61,45257.723,10.739833,17.64,15.72,8.7,2001,9,FLORIDA
22.71,25.36,29.26,45161.79,6.489992,20.880001,17.67,9.2,2001,9,FLORIDA
22.66,24.84,28.86,45065.96,12.819235,30.599998,13.73,11.1,2001,9,FLORIDA
22.96,24.29,27.16,44970.273,14.618837,29.16,9.63,14.7,2001,9,FLORIDA
22.21,24.41,28.76,44874.69,15.273505,31.319998,13.98,7.2000003,2001,9,FLORIDA
23.46,25.14,28.66,44778.56,18.175545,36.36,13.93,6.4,2001,9,FLORIDA
23.01,24.0,25.91,44681.82,17.208603,35.64,7.68,20.9,2001,9,FLORIDA
22.26,23.03,24.16,44584.562,15.941944,31.68,3.41,25.5,2001,9,FLORIDA
22.41,23.47,25.76,44486.824,35.545326,83.159996,6.79,85.99999,2001,9,FLORIDA
21.11,23.0,24.66,44388.688,23.358425,63.0,9.23,4.3999996,2001,9,FLORIDA
19.11,22.97,27.61,44290.203,15.188415,30.960001,23.19,0.0,2001,9,FLORIDA
19.21,23.69,28.46,44191.45,10.365251,21.96,20.12,0.0,2001,9,FLORIDA
21.26,24.75,28.46,44092.473,8.647496,21.24,17.94,0.4,2001,9,FLORIDA
22.01,25.14,29.46,43993.348,8.161764,24.48,19.19,0.8,2001,9,FLORIDA
22.01,25.65,29.71,43894.125,7.9036193,15.119999,18.67,0.0,2001,9,FLORIDA
22.61,26.1,30.21,43794.883,6.12,15.119999,19.23,0.6,2001,9,FLORIDA
23.21,25.73,29.96,43695.66,8.647496,18.72,17.76,9.6,2001,9,FLORIDA
22.11,24.98,28.96,43596.54,12.6462,27.359999,17.57,6.0000005,2001,9,FLORIDA
22.66,25.04,29.66,43497.566,13.104198,29.16,17.83,2.6,2001,9,FLORIDA
23.11,24.83,28.26,43398.812,12.904882,30.960001,13.61,6.3999996,2001,9,FLORIDA
21.56,23.87,27.61,43300.332,7.5942082,24.84,11.8,2.8000002,2001,9,FLORIDA
22.26,23.09,24.11,43202.195,9.178235,20.880001,3.93,17.6,2001,9,FLORIDA
20.61,22.6,26.31,43104.453,7.0911775,17.64,10.81,5.0,2001,9,FLORIDA
21.01,21.84,24.71,43007.176,24.490585,45.36,10.22,13.900002,2001,9,FLORIDA
20.31,22.22,25.61,42910.297,19.914217,44.28,16.79,0.0,2001,9,FLORIDA
